date,GDPC1,INDPRO,IMPGS,EXPGS,PAYEMS,UNRATE,RSXFS,W875RX1,INDPRO_pct_change_1m,INDPRO_pct_change_12m,INDPRO_ma3,INDPRO_ma12,INDPRO_trend,INDPRO_acceleration,PAYEMS_pct_change_1m,RSXFS_pct_change_1m,W875RX1_pct_change_1m,consumption_income_ratio,EXPGS_pct_change_1m,IMPGS_pct_change_1m,export_import_ratio,MMNRNJ_level,consumption_income_divergence,INDPRO_cycle,production_cycle,INDPRO_velocity,INDPRO_momentum_score,INDPRO_roc_3m,INDPRO_roc_6m,INDPRO_roc_12m,INDPRO_roc_acceleration
2017-04-15,19506.949,-0.6269177537623144,-0.9654297960922644,-0.9554190851224192,-0.8948933464303402,0.11594492902756741,-1.0961441919327042,-1.1940554656467381,-0.014344577293199217,-0.07055452402061935,-0.6233716248678349,-0.6044195016655006,-0.6201731165704355,0.00512166146557757,-0.07131237111311903,-0.04850121672704802,-0.06332486636246729,-1.002289289801348,-0.03780163634701038,-0.031935752837182384,0.6245179139196674,-0.16143943618341966,-0.0289276551998197,-0.030669567559320186,-0.030669567559320186,-0.01279427632327332,-0.004050409772105272,-0.03214125931791951,-0.047967176160303104,-0.07055452402061935,0.004978745762853079
2017-04-16,19506.949,-0.6269177537623144,-0.9654297960922644,-0.9554190851224192,-0.8948933464303402,0.11594492902756741,-1.0961441919327042,-1.1940554656467381,-0.014344577293199217,-0.07055452402061935,-0.6233716248678349,-0.6044195016655006,-0.6201731165704355,0.00512166146557757,-0.07131237111311903,-0.04850121672704802,-0.06332486636246729,-1.002289289801348,-0.03780163634701038,-0.031935752837182384,0.6245179139196674,-0.16143943618341966,-0.0289276551998197,-0.030669567559320186,-0.030669567559320186,-0.01279427632327332,-0.004050409772105272,-0.03214125931791951,-0.047967176160303104,-0.07055452402061935,0.004978745762853079
2017-04-17,19506.949,-0.6269177537623144,-0.9654297960922644,-0.9554190851224192,-0.8948933464303402,0.11594492902756741,-1.0961441919327042,-1.1940554656467381,-0.014344577293199217,-0.07055452402061935,-0.6233716248678349,-0.6044195016655006,-0.6201731165704355,0.00512166146557757,-0.07131237111311903,-0.04850121672704802,-0.06332486636246729,-1.002289289801348,-0.03780163634701038,-0.031935752837182384,0.6245179139196674,-0.16143943618341966,-0.0289276551998197,-0.030669567559320186,-0.030669567559320186,-0.01279427632327332,-0.004050409772105272,-0.03214125931791951,-0.047967176160303104,-0.07055452402061935,0.004978745762853079
2017-04-18,19506.949,-0.6269177537623144,-0.9654297960922644,-0.9554190851224192,-0.8948933464303402,0.11594492902756741,-1.0961441919327042,-1.1940554656467381,-0.014344577293199217,-0.07055452402061935,-0.6233716248678349,-0.6044195016655006,-0.6201731165704355,0.00512166146557757,-0.07131237111311903,-0.04850121672704802,-0.06332486636246729,-1.002289289801348,-0.03780163634701038,-0.031935752837182384,0.6245179139196674,-0.16143943618341966,-0.0289276551998197,-0.030669567559320186,-0.030669567559320186,-0.01279427632327332,-0.004050409772105272,-0.03214125931791951,-0.047967176160303104,-0.07055452402061935,0.004978745762853079
2017-04-19,19506.949,-0.6269177537623144,-0.9654297960922644,-0.9554190851224192,-0.8948933464303402,0.11594492902756741,-1.0961441919327042,-1.1940554656467381,-0.014344577293199217,-0.07055452402061935,-0.6233716248678349,-0.6044195016655006,-0.6201731165704355,0.00512166146557757,-0.07131237111311903,-0.04850121672704802,-0.06332486636246729,-1.002289289801348,-0.03780163634701038,-0.031935752837182384,0.6245179139196674,-0.16143943618341966,-0.0289276551998197,-0.030669567559320186,-0.030669567559320186,-0.01279427632327332,-0.004050409772105272,-0.03214125931791951,-0.047967176160303104,-0.07055452402061935,0.004978745762853079
2017-04-20,19506.949,-0.6269177537623144,-0.9654297960922644,-0.9554190851224192,-0.8948933464303402,0.11594492902756741,-1.0961441919327042,-1.1940554656467381,-0.014344577293199217,-0.07055452402061935,-0.6233716248678349,-0.6044195016655006,-0.6201731165704355,0.00512166146557757,-0.07131237111311903,-0.04850121672704802,-0.06332486636246729,-1.002289289801348,-0.03780163634701038,-0.031935752837182384,0.6245179139196674,-0.16143943618341966,-0.0289276551998197,-0.030669567559320186,-0.030669567559320186,-0.01279427632327332,-0.004050409772105272,-0.03214125931791951,-0.047967176160303104,-0.07055452402061935,0.004978745762853079
2017-04-21,19506.949,-0.6269177537623144,-0.9654297960922644,-0.9554190851224192,-0.8948933464303402,0.11594492902756741,-1.0961441919327042,-1.1940554656467381,-0.014344577293199217,-0.07055452402061935,-0.6233716248678349,-0.6044195016655006,-0.6201731165704355,0.00512166146557757,-0.07131237111311903,-0.04850121672704802,-0.06332486636246729,-1.002289289801348,-0.03780163634701038,-0.031935752837182384,0.6245179139196674,-0.16143943618341966,-0.0289276551998197,-0.030669567559320186,-0.030669567559320186,-0.01279427632327332,-0.004050409772105272,-0.03214125931791951,-0.047967176160303104,-0.07055452402061935,0.004978745762853079
2017-04-22,19506.949,-0.6269177537623144,-0.9654297960922644,-0.9554190851224192,-0.8948933464303402,0.11594492902756741,-1.0961441919327042,-1.1940554656467381,-0.014344577293199217,-0.07055452402061935,-0.6233716248678349,-0.6044195016655006,-0.6201731165704355,0.00512166146557757,-0.07131237111311903,-0.04850121672704802,-0.06332486636246729,-1.002289289801348,-0.03780163634701038,-0.031935752837182384,0.6245179139196674,-0.16143943618341966,-0.0289276551998197,-0.030669567559320186,-0.030669567559320186,-0.01279427632327332,-0.004050409772105272,-0.03214125931791951,-0.047967176160303104,-0.07055452402061935,0.004978745762853079
2017-04-23,19506.949,-0.6269177537623144,-0.9654297960922644,-0.9554190851224192,-0.8948933464303402,0.11594492902756741,-1.0961441919327042,-1.1940554656467381,-0.014344577293199217,-0.07055452402061935,-0.6233716248678349,-0.6044195016655006,-0.6201731165704355,0.00512166146557757,-0.07131237111311903,-0.04850121672704802,-0.06332486636246729,-1.002289289801348,-0.03780163634701038,-0.031935752837182384,0.6245179139196674,-0.16143943618341966,-0.0289276551998197,-0.030669567559320186,-0.030669567559320186,-0.01279427632327332,-0.004050409772105272,-0.03214125931791951,-0.047967176160303104,-0.07055452402061935,0.004978745762853079
2017-04-24,19506.949,-0.6269177537623144,-0.9654297960922644,-0.9554190851224192,-0.8948933464303402,0.11594492902756741,-1.0961441919327042,-1.1940554656467381,-0.014344577293199217,-0.07055452402061935,-0.6233716248678349,-0.6044195016655006,-0.6201731165704355,0.00512166146557757,-0.07131237111311903,-0.04850121672704802,-0.06332486636246729,-1.002289289801348,-0.03780163634701038,-0.031935752837182384,0.6245179139196674,-0.16143943618341966,-0.0289276551998197,-0.030669567559320186,-0.030669567559320186,-0.01279427632327332,-0.004050409772105272,-0.03214125931791951,-0.047967176160303104,-0.07055452402061935,0.004978745762853079
2017-04-25,19506.949,-0.6269177537623144,-0.9654297960922644,-0.9554190851224192,-0.8948933464303402,0.11594492902756741,-1.0961441919327042,-1.1940554656467381,-0.014344577293199217,-0.07055452402061935,-0.6233716248678349,-0.6044195016655006,-0.6201731165704355,0.00512166146557757,-0.07131237111311903,-0.04850121672704802,-0.06332486636246729,-1.002289289801348,-0.03780163634701038,-0.031935752837182384,0.6245179139196674,-0.16143943618341966,-0.0289276551998197,-0.030669567559320186,-0.030669567559320186,-0.01279427632327332,-0.004050409772105272,-0.03214125931791951,-0.047967176160303104,-0.07055452402061935,0.004978745762853079
2017-04-26,19506.949,-0.6269177537623144,-0.9654297960922644,-0.9554190851224192,-0.8948933464303402,0.11594492902756741,-1.0961441919327042,-1.1940554656467381,-0.014344577293199217,-0.07055452402061935,-0.6233716248678349,-0.6044195016655006,-0.6171259456163093,0.00512166146557757,-0.07131237111311903,-0.04850121672704802,-0.06332486636246729,-1.002289289801348,-0.03780163634701038,-0.031935752837182384,0.6245179139196674,-0.16143943618341966,-0.0289276551998197,-0.062052836685186685,-0.062052836685186685,-0.01279427632327332,-0.004050409772105272,-0.03214125931791951,-0.047967176160303104,-0.07055452402061935,0.004978745762853079
2017-04-27,19506.949,-0.6269177537623144,-0.9654297960922644,-0.9554190851224192,-0.8948933464303402,0.11594492902756741,-1.0961441919327042,-1.1940554656467381,-0.014344577293199217,-0.07055452402061935,-0.6233716248678349,-0.6044195016655006,-0.6140787746621952,0.00512166146557757,-0.07131237111311903,-0.04850121672704802,-0.06332486636246729,-1.002289289801348,-0.03780163634701038,-0.031935752837182384,0.6245179139196674,-0.16143943618341966,-0.0289276551998197,-0.0934361058109293,-0.0934361058109293,-0.01279427632327332,-0.004050409772105272,-0.03214125931791951,-0.047967176160303104,-0.07055452402061935,0.004978745762853079
2017-04-28,19506.949,-0.6269177537623144,-0.9654297960922644,-0.9554190851224192,-0.8948933464303402,0.11594492902756741,-1.0961441919327042,-1.1940554656467381,-0.014344577293199217,-0.07055452402061935,-0.6233716248678349,-0.6044195016655006,-0.6110316037080751,0.00512166146557757,-0.07131237111311903,-0.04850121672704802,-0.06332486636246729,-1.002289289801348,-0.03780163634701038,-0.031935752837182384,0.6245179139196674,-0.16143943618341966,-0.0289276551998197,-0.12481937493673385,-0.12481937493673385,-0.01279427632327332,-0.004050409772105272,-0.03214125931791951,-0.047967176160303104,-0.07055452402061935,0.004978745762853079
2017-04-29,19506.949,-0.6269177537623144,-0.9654297960922644,-0.9554190851224192,-0.8948933464303402,0.11594492902756741,-1.0961441919327042,-1.1940554656467381,-0.014344577293199217,-0.07055452402061935,-0.6233716248678349,-0.6044195016655006,-0.6079844327539489,0.00512166146557757,-0.07131237111311903,-0.04850121672704802,-0.06332486636246729,-1.002289289801348,-0.03780163634701038,-0.031935752837182384,0.6245179139196674,-0.16143943618341966,-0.0289276551998197,-0.15620264406260032,-0.15620264406260032,-0.01279427632327332,-0.004050409772105272,-0.03214125931791951,-0.047967176160303104,-0.07055452402061935,0.004978745762853079
2017-04-30,19506.949,-0.6269177537623144,-0.9654297960922644,-0.9554190851224192,-0.8948933464303402,0.11594492902756741,-1.0961441919327042,-1.1940554656467381,-0.014344577293199217,-0.07055452402061935,-0.6233716248678349,-0.6044195016655006,-0.6049372617998287,0.00512166146557757,-0.07131237111311903,-0.04850121672704802,-0.06332486636246729,-1.002289289801348,-0.03780163634701038,-0.031935752837182384,0.6245179139196674,-0.16143943618341966,-0.0289276551998197,-0.18758591318840487,-0.18758591318840487,-0.01279427632327332,-0.004050409772105272,-0.03214125931791951,-0.047967176160303104,-0.07055452402061935,0.004978745762853079
2017-05-01,19506.949,-0.5901306713501175,-0.9654297960922644,-0.9554190851224192,-0.8566135133340702,0.11594492902756741,-1.1248762336543527,-1.1070352045095202,0.4650022808661934,0.06218215831743892,-0.6111572656407647,-0.6014280559591839,-0.6018900908457145,0.35836060772613504,1.6990025806069964,-2.5159796096140656,7.748856786218542,-1.1158262639215761,-0.03780163634701038,-0.031935752837182384,0.6245179139196674,-0.16143943618341966,-6.136143852355044,0.15763004719563103,0.15763004719563103,0.49961680902401456,0.4657609054682328,0.23597557257169238,0.1402821358593982,0.06218215831743892,0.3357699381916231
2017-05-02,19506.949,-0.5901306713501175,-0.9654297960922644,-0.9554190851224192,-0.8566135133340702,0.11594492902756741,-1.1248762336543527,-1.1070352045095202,-0.014344577293199217,0.06218215831743892,-0.5989429064137005,-0.598436610252879,-0.5988429198915883,-0.34811728479497983,-0.07131237111311903,-0.04850121672704802,-0.06332486636246729,-1.1158262639215761,-0.03780163634701038,-0.031935752837182384,0.6245179139196674,-0.16143943618341966,-0.0289276551998197,0.1262467780697645,0.1262467780697645,-0.01279427632327332,-0.19864398135024422,0.23597557257169238,0.1402821358593982,0.06218215831743892,0.004978745762853079
2017-05-03,19506.949,-0.5901306713501175,-0.9654297960922644,-0.9554190851224192,-0.8566135133340702,0.11594492902756741,-1.1248762336543527,-1.1070352045095202,-0.014344577293199217,0.06218215831743892,-0.5867285471866303,-0.5954451645465682,-0.5957957489374682,0.00512166146557757,-0.07131237111311903,-0.04850121672704802,-0.06332486636246729,-1.1158262639215761,-0.03780163634701038,-0.031935752837182384,0.6245179139196674,-0.16143943618341966,-0.0289276551998197,0.09486350894395996,0.09486350894395996,-0.01279427632327332,-0.004050409772105272,0.23597557257169238,0.1402821358593982,0.06218215831743892,0.004978745762853079
2017-05-04,19506.949,-0.5901306713501175,-0.9654297960922644,-0.9554190851224192,-0.8566135133340702,0.11594492902756741,-1.1248762336543527,-1.1070352045095202,-0.014344577293199217,0.06218215831743892,-0.5867285471866303,-0.5924537188402514,-0.592748577983348,0.00512166146557757,-0.07131237111311903,-0.04850121672704802,-0.06332486636246729,-1.1158262639215761,-0.03780163634701038,-0.031935752837182384,0.6245179139196674,-0.16143943618341966,-0.0289276551998197,0.06348023981815541,0.06348023981815541,-0.01279427632327332,-0.004050409772105272,-0.03214125931791951,0.1402821358593982,0.06218215831743892,-0.32581244666591697
2017-05-05,19506.949,-0.5901306713501175,-0.9654297960922644,-0.9554190851224192,-0.8566135133340702,0.11594492902756741,-1.1248762336543527,-1.1070352045095202,-0.014344577293199217,0.06218215831743892,-0.5867285471866303,-0.5894622731339406,-0.5897014070292158,0.00512166146557757,-0.07131237111311903,-0.04850121672704802,-0.06332486636246729,-1.1158262639215761,-0.03780163634701038,-0.031935752837182384,0.6245179139196674,-0.16143943618341966,-0.0289276551998197,0.03209697069222697,0.03209697069222697,-0.01279427632327332,-0.004050409772105272,-0.03214125931791951,0.1402821358593982,0.06218215831743892,0.004978745762853079
