date,gdp_real,gdp_nominal,unemployment_rate,cpi_all_items,cpi_annual_growth,interest_rate_short_term,interest_rate_long_term,industrial_production_index,exports_volume,imports_volume,trade_balance,household_consumption,capital_formation,employment_level,money_supply_broad,exchange_rate_usd,stock_market_index,government_spending,population_total,population_working_age,country,gdp_growth_qoq,gdp_growth_yoy,ip_growth,employment_growth,consumption_growth,investment_growth,exports_growth,imports_growth,m2_growth,gdp_real_lag1,gdp_real_lag2,gdp_real_lag4,unemployment_rate_lag1,unemployment_rate_lag2,unemployment_rate_lag4,cpi_annual_growth_lag1,cpi_annual_growth_lag2,cpi_annual_growth_lag4,industrial_production_index_lag1,industrial_production_index_lag2,industrial_production_index_lag4,interest_rate_short_term_lag1,interest_rate_short_term_lag2,interest_rate_short_term_lag4,trade_gdp_ratio,gov_gdp_ratio,gdp_growth_yoy_ma4,unemployment_rate_ma4,cpi_annual_growth_ma4,gdp_real_diff,employment_level_diff,industrial_production_index_diff
2014-12-31,18500.031,17912.079,5.6,236.252,0.3596557760588639,0.04,2.17,103.6151,2376.218,2906.969,-42838.0,12096.1,3172.016,140364.0,11701.9,102.2843,2043.94,3926.651,319651.541,203430000.0,USA,0.5057331362120498,2.6858351011456394,3.2290234522884376,2.1772837457142202,4.337887727288403,8.101616370019205,1.1483713881936364,4.4447893638356994,5.920635782689776,18406.941,18185.911,18016.147,5.9,6.1,6.7,0.7971153002148544,1.2713589051741063,1.743997897682558,102.9417,102.5774,100.374,0.02,0.04,0.07,-231.5563687433821,21.225104974148422,2.521396936003156,6.074999999999999,1.0125882397139987,93.09000000000015,801.0,0.6734000000000009
2015-03-31,18666.621,18063.529,5.4,235.976,0.118627135552451,0.03,1.94,101.7869,2299.045,2825.476,-48732.0,12176.1,3282.283,140923.0,11903.7,107.4396,2043.94,3970.21,320130.646,203972000.0,USA,0.9004849775657187,3.9692994988184793,0.04265628762525342,2.1292169438707154,3.8712539348080277,12.300612604845075,-1.9012187222915755,-0.988684825611752,6.102093750835635,18500.031,18406.941,17953.974,5.6,5.9,6.7,0.3596557760588639,0.7971153002148544,1.62222297740817,103.6151,102.9417,101.7435,0.04,0.02,0.05,-261.06492439097576,21.26903417603004,3.101017421723273,5.75,0.6366892792500689,166.59000000000015,559.0,-1.8281999999999954
2015-06-30,18782.243,18279.784,5.3,237.657,0.1704545158573245,0.01,2.35,100.4588,2300.441,2809.968,-42425.0,12307.9,3291.104,141709.0,12005.6,106.5191,2043.94,3990.778,320667.889,204403600.0,USA,0.6194050867588619,3.2790878609270546,-2.0653672251392585,2.0597915721395132,3.761686773396722,7.584201345757036,-3.954920907426962,-3.123659747111962,5.463074395846679,18666.621,18500.031,18185.911,5.4,5.6,6.1,0.118627135552451,0.3596557760588639,1.2713589051741063,101.7869,103.6151,102.5774,0.03,0.04,0.04,-225.87824042101894,21.24761137421127,3.248501347273214,5.55,0.36146318192087346,115.62199999999939,786.0,-1.3281000000000063
2015-09-30,18857.418,18401.626,5.0,237.498,0.4553370836655588,0.0,2.06,100.633,2260.724,2798.806,-41641.0,12386.4,3303.66,142275.0,12154.8,111.3311,2043.94,4011.91,321316.348,204600800.0,USA,0.4002450612528241,2.4473213664345517,-2.2427257369948217,1.9432084434986452,3.2940273862935188,5.143557687074685,-5.771403777356598,-3.1068539948603924,5.659918113302664,18782.243,18666.621,18406.941,5.3,5.4,5.9,0.1704545158573245,0.118627135552451,0.7971153002148544,100.4588,101.7869,102.9417,0.01,0.03,0.02,-220.8202628801037,21.274969881878842,3.0953859568314313,5.325,0.2760186277835496,75.17500000000291,566.0,0.17419999999999902
2015-12-31,18892.206,18435.137,5.0,237.761,0.8588900858288212,0.16,2.27,98.9471,2222.279,2745.517,-41003.0,12452.0,3276.879,143077.0,12368.7,113.3429,2043.94,4050.403,321926.178,204768100.0,USA,0.18447912646364362,2.119861312664817,-4.505134869338534,1.9328317802285389,2.9422706492175044,3.305878658871819,-6.478319750123928,-5.553963595759026,5.698219947188066,18857.418,18782.243,18500.031,5.0,5.3,5.6,0.4553370836655588,0.1704545158573245,0.3596557760588639,100.633,100.4588,103.6151,0.0,0.01,0.04,-217.03659170347817,21.43954496367444,2.953892509711226,5.175,0.4008272052260389,34.78799999999683,802.0,-1.6858999999999895
2016-03-31,19001.69,18525.933,5.0,238.08,1.26158320570536,0.21,1.78,98.1635,2181.957,2693.639,-36801.0,12537.0,3244.317,143662.0,12629.0,109.9191,2059.74,4084.292,322428.943,205199200.0,USA,0.5795194060450148,1.7950168913805964,-3.559790110515204,1.9436145980429087,2.9640032522728843,-1.1566948980328617,-5.092897268213548,-4.666010258094566,6.093063501264306,18892.206,18857.418,18666.621,5.0,5.0,5.4,0.8588900858288212,0.4553370836655588,0.118627135552451,98.9471,100.633,101.7869,0.16,0.0,0.03,-193.67224704749947,21.49436181729099,2.4103218578517547,5.075,0.6865662227642662,109.48400000000038,585.0,-0.783600000000007
2016-06-30,19062.709,18711.702,4.9,240.222,1.5784218928726268,0.26,1.49,98.7315,2221.936,2711.306,-41719.0,12731.2,3246.381,144146.0,12835.4,112.1618,2098.86,4101.647,322960.309,205541500.0,USA,0.3211240684381167,1.493250832714721,-1.7194113407685507,1.7197214008990214,3.439254462580954,-1.3589057045903075,-3.4126065393548344,-3.5111431873957266,6.911774505230883,19001.69,18892.206,18782.243,5.0,5.0,5.3,1.26158320570536,0.8588900858288212,0.1704545158573245,98.1635,98.9471,100.4588,0.21,0.16,0.01,-218.8513710197223,21.51660081471107,1.9638626007986715,4.975,1.0385580670180916,61.01900000000023,484.0,0.5679999999999978
2016-09-30,19197.938,18892.639,5.0,241.176,1.8139527199997905,0.29,1.6,98.6552,2270.0,2751.229,-37004.0,12846.6,3261.571,144967.0,13034.2,112.2795,2168.27,4150.5,323576.012,205736800.0,USA,0.7093902550786346,1.8057615310855146,-1.9653592757842842,1.8921103496749359,3.715365239294721,-1.2740112481308574,0.4103110331026727,-1.6999034588320971,7.235001809984554,19062.709,19001.69,18857.418,4.9,5.0,5.0,1.5784218928726268,1.26158320570536,0.4553370836655588,98.7315,98.1635,100.633,0.26,0.21,0.0,-192.74986719927944,21.61950934522239,1.8034726419614122,4.975,1.3782119761016496,135.22899999999936,821.0,-0.07630000000000337
2016-12-31,19304.352,19089.379,4.7,242.637,1.9901542872493698,0.51,2.45,99.0406,2268.339,2799.145,-40976.0,13005.9,3360.952,145408.0,13226.1,118.3466,2238.83,4175.46,324135.365,205955200.0,USA,0.5542991127484687,2.1815663030564147,0.09449493719371205,1.6291926724770533,4.4482814005782245,2.5656424909189512,2.0726470438680256,1.9532933141554132,6.932013873729659,19197.938,19062.709,18892.206,5.0,4.9,5.0,1.8139527199997905,1.5784218928726268,0.8588900858288212,98.6552,98.7315,98.9471,0.29,0.26,0.16,-212.26301716835664,21.62963045845828,1.8188988895593117,4.9,1.6610280264567867,106.41400000000067,441.0,0.3854000000000042
2017-03-31,19398.343,19280.084,4.4,243.892,2.13011000365961,0.76,2.4,99.0492,2339.728,2873.148,-41124.0,13139.9,3363.101,145969.0,13428.7,114.7938,2362.72,4192.262,324559.999,205316800.0,USA,0.48689021004175714,2.0874616941966906,0.9022701920774923,1.6058526263034167,4.808965462231796,3.6612945035888966,7.2307107793599945,6.664181800159552,6.332251167946801,19304.352,19197.938,19001.69,4.7,5.0,5.0,1.9901542872493698,1.8139527199997905,1.26158320570536,99.0406,98.6552,98.1635,0.51,0.29,0.21,-211.99748865147913,21.611443822804862,1.8920100902633352,4.75,1.8781597259453493,93.9910000000018,561.0,0.008600000000001273
