,gdp_real,gdp_nominal,unemployment_rate,cpi_all_items,cpi_annual_growth,interest_rate_short_term,interest_rate_long_term,industrial_production_index,exports_volume,imports_volume,trade_balance,household_consumption,capital_formation,employment_level,money_supply_broad,exchange_rate_usd,stock_market_index,government_spending,population_total,population_working_age,country,gdp_growth_qoq,gdp_growth_yoy,ip_growth,employment_growth,consumption_growth,investment_growth,exports_growth,imports_growth,m2_growth,gdp_real_lag1,gdp_real_lag2,gdp_real_lag4,unemployment_rate_lag1,unemployment_rate_lag2,unemployment_rate_lag4,cpi_annual_growth_lag1,cpi_annual_growth_lag2,cpi_annual_growth_lag4,industrial_production_index_lag1,industrial_production_index_lag2,industrial_production_index_lag4,interest_rate_short_term_lag1,interest_rate_short_term_lag2,interest_rate_short_term_lag4,trade_gdp_ratio,gov_gdp_ratio,gdp_growth_yoy_ma4,unemployment_rate_ma4,cpi_annual_growth_ma4,gdp_real_diff,employment_level_diff,industrial_production_index_diff,gdp_constant,gdp_current,unemployment,inflation,exports,imports,gross_capital_formation,government_expenditure,population,urban_population,gni_per_capita,interest_rate,exchange_rate,fdi_inflows,external_debt,manufacturing_value_added,services_value_added,gdp_constant_lag1,gdp_constant_lag2,gdp_constant_lag4,unemployment_lag1,unemployment_lag2,unemployment_lag4,inflation_lag1,inflation_lag2,inflation_lag4,interest_rate_lag1,interest_rate_lag2,interest_rate_lag4,unemployment_ma4,inflation_ma4,gdp_constant_diff,gdp_growth
2017-09-30,-0.17832343009286253,0.3152360110246068,1.1922164349839428,-0.46206261555981937,-0.3681579797390138,-1.0282728725312784,-1.0518795470731435,-0.42621543309358234,0.4811186188925855,-0.07045596322349182,0.8991002003465332,0.31563520088256974,-0.5675165802322354,0.19732161956267127,,-0.14686694177510454,-0.20540656813836405,-0.6423580899336122,0.9593465121983104,-0.06877909432111032,Italy,0.022797043273284072,0.25989638717686037,0.5183586255032381,0.47942865448286187,0.3968883894627754,-0.14475059686644284,0.5343485454666793,0.44158616533268136,,-0.20893786724540742,-0.29816115845637914,-0.4941125858136669,1.059098940969169,1.187062225492924,1.390292825947747,-0.36894159841634866,-0.4463969698253111,-0.8325117071919932,-0.389221185242934,-0.5578956724023834,-0.7342138523216926,-1.021221990333643,-1.010378280915782,-0.9850556644210261,0.9030608150977466,-0.36890328465073363,0.4366532748040862,1.2514489374834599,-0.4644137084597528,0.035484750660793686,0.4881932800254274,-0.06419330098379583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,-0.020229931530418313,0.3960061133596714,0.9571296684427818,-0.5641587719186545,-0.420135637214396,-1.0192113421389106,-1.2722984110987463,0.06624200571756765,0.603512095071425,0.12091424937582647,0.8991002003465332,0.3779645324454621,-0.5210853781191986,0.23909105467731706,,-0.09657430846203026,-0.159373499654736,-0.5323208498937201,1.0019828422335655,-0.08112566993958617,Italy,0.22545540975638292,0.31972894192371815,0.8374842146839216,0.47931054990729616,0.34884059300990966,-0.11973451922747042,0.5515014886331484,0.3910071125947405,,-0.16342647689757142,-0.193964041249156,-0.3912350000045718,1.184642728983349,1.050818849827533,1.4199695747765566,-0.3725982068299554,-0.37346823933873413,-0.6162399169825831,-0.4339283392924295,-0.39715617949768806,-0.46698448504366674,-1.0208794388798177,-1.0133341250523105,-0.9892478442030318,0.8980807773332907,-0.46479028730647975,0.44217230249017375,1.1271507565593715,-0.4172952037012631,0.258696878231614,-0.012030068327992945,1.4410735744978396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,-0.06734063693545266,0.4180021023272759,0.946430436581358,-0.669821524122424,-0.4888050396187971,-1.031599257105692,-1.152963357326923,-0.22027713966793647,0.5062179114039085,0.06741915087589136,0.8991002003465332,0.5289154728566761,-0.5478423420487452,0.3158052393647887,,-0.3930133311985609,-0.16397354637076977,-0.5467624388884971,1.0027722028372699,-0.20287802379361744,Italy,-0.14233659957319805,0.14832657589461803,0.5778218691293251,0.18370008676404542,0.3044555141833932,0.06064194475481173,-0.00260615237616725,-0.05061668119380736,,-0.0038918623712049134,-0.14800821147904142,-0.2691085260286558,0.9482207503804325,1.1771257853310795,1.174185767617502,-0.42440603783178626,-0.3771128618037678,-0.45520373950384935,0.05785884825240318,-0.4418046249966239,-0.5738796163186969,-1.0118589172624164,-1.01299306611348,-0.9910040276252235,0.8995586024336217,-0.42033703058297367,0.3702861299809078,1.0614843474548352,-0.43055263801655036,-0.14667315503954437,0.16200291137245917,-0.7415622034904161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,-0.012357692331763107,0.43196163425995027,0.923971407601111,-0.5696808667241721,-0.5537988534744758,-1.0303948764839217,-0.6061280226901568,-0.25609841127267796,0.535165906963384,0.15225648766888317,0.8991002003465332,0.5549967167550287,-0.5782718304392099,0.5124777930572376,,-0.0008584629184702036,-0.20072175798177966,-0.563248854643591,0.9434055455922769,-0.2755800364150644,Italy,0.03998452319332139,0.09878969850619165,0.27889265799228813,0.6298561871721361,0.221667321817336,0.014890716969418202,-0.1017475892232289,0.04014729686965617,,-0.05143200978522876,0.013084331103832069,-0.16272893150692785,0.9374607505581274,0.9392666600381058,1.0356639670381196,-0.49285107686512264,-0.4287508725985009,-0.3827545267962203,-0.22827033486451917,0.049336757339210606,-0.41353691940615045,-1.0241907696001296,-1.0040118473909516,-0.9939498836882548,0.8978343407183129,-0.5012144437321899,0.2729249180370606,1.0246416534152818,-0.47985324643715793,0.05500744165704837,0.7594234867992453,-0.039124980240918227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,-0.013421350486305257,0.43832485972760776,0.5298882328879794,-0.28261700990381855,-0.6191016698902156,-1.0309110396075376,-0.45520427821402754,-0.25609841127267796,0.5956852250072991,0.3010527914542352,0.8991002003465332,0.6049495608516356,-0.6252801435389624,0.48612289037979617,,0.005203183596673482,-0.308752762963507,-0.7094113674492294,0.8387891504500048,-0.3316855637153492,Italy,-0.060182526909490316,0.05113291945357336,0.3461132044695289,0.25817979602110536,0.18854114156790863,-0.2727014024520845,-0.007286913425567394,0.3531366894770695,,0.004052136954743041,-0.03492006746776451,-0.11581052658472862,0.9148741620098496,0.9284412530221843,1.1640831584018554,-0.557632536591241,-0.49697155653959196,-0.3863751853000294,-0.2640428525044264,-0.23641668659299278,-0.4580751472858222,-1.0229918395117408,-1.016289969188839,-0.9936099772194433,0.8978676295161189,-0.6271164954214452,0.20721745078230758,0.8544867729387559,-0.5452048461177476,-0.05570965275706247,-0.3513051136783415,0.061243619539490105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,0.06590300188473096,0.4686589819634534,0.7683022629817693,-0.31426665655128955,-0.6948842433350746,-1.0296493075275874,-0.44397274374138535,-0.39935798396543004,0.6508307502538906,0.45511173869302046,0.8991002003465332,0.5978613217912077,-0.6238635983897511,0.4343342360654634,,0.19277723855713375,-0.7012697612402221,-0.7523953299735449,0.7154746179623773,-0.2993660923004546,Italy,0.08320272552711962,-0.030077773970254473,-0.5594665863506038,0.05421567566368862,0.12364712819200677,-0.34252574661481233,-0.15272199303990786,0.28797815611712546,,0.0029787829255406104,0.02110590719559671,0.048656205506898906,0.518552730265267,0.9057173665747701,0.9222462679188974,-0.6227219892741095,-0.5615406699718385,-0.4376736681188829,-0.2640428525044264,-0.27214222847018,0.03185382030011066,-1.0235056666924789,-1.0150962629029332,-0.9846591068740795,0.8953923186905748,-0.7595008647331639,0.09711718476947206,0.805976224082109,-0.6167558020679847,0.10309260309984197,-0.4779711117592518,-0.340159291975463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,0.12353924759920143,0.5108656300589037,0.686170841724836,-0.5545356004804469,-0.7896563056426849,-1.0338933154328738,-0.6440344515353243,-0.3904026660642447,0.6376829545693148,0.1462334971884491,0.8991002003465332,0.5477222717648171,-0.5836756878602752,0.5905759731504674,,0.24875910242437865,-0.32943504245785105,-0.7366331236960223,0.6019526267399281,-0.4125682325629155,Italy,0.04421345051698351,0.07692782754121585,-0.15211208227083434,0.2250166250497738,-0.06291310657521193,-0.23857181082212342,0.02774730910542688,-0.0568732262494397,,0.0830262237952765,0.020022071376209597,-0.0003536768409004153,0.7583208701345947,0.5069868016472399,0.9112398254806758,-0.6982569585015046,-0.6264167667947774,-0.5054457904214609,-0.40710744406288757,-0.27214222847018,-0.2531942224936041,-1.022249644695119,-1.0156078513111784,-0.9968957397512858,0.8936029751980133,-0.8145147731646076,0.07464471403201552,0.739114447525501,-0.6951045004901097,0.06024889743017729,0.5580686174145808,0.08633576948459219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,0.19754530919751923,0.5443319099083631,0.44117818772558215,-0.6075298021164331,-0.9108870454959465,-1.0302801735675626,-0.9290346387786194,-0.3456345811337228,0.6897141730564947,0.1618206539762009,0.8991002003465332,0.550167776309308,-0.6517223196575731,0.6912355472024175,,0.2498823237933818,-0.3570451031510416,-0.7740790137444669,0.5133987867875974,-0.5124327115450094,Italy,0.0730420708480682,0.0958914068682523,-0.035950081923269775,0.014469918067333665,-0.08472562743756994,-0.2971253189875514,0.07544117388913674,-0.15152532526320922,,0.14118785805864334,0.10085121190625297,0.056845798798333604,0.6757229706240155,0.7482124286361264,0.888135922986451,-0.7927193722809849,-0.7017041409410958,-0.5695903518608908,-0.39816431465291074,-0.4150189504362817,-0.28883157352498207,-1.0264744459589654,-1.014357301868801,-0.9957060671104463,0.8913166780379145,-0.9346091544655634,0.07373248832044108,0.615082853577316,-0.7880986082980878,0.09258660144003082,0.28125651919995176,0.18668054006277265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,0.09809327174834315,0.5611268687333616,0.35723548737218613,-0.8600814782663905,-1.0402741575223908,-1.0541383801702529,-1.8991584288530878,-0.4441260688959531,0.6360669617714858,0.10337101659629003,0.8991002003465332,0.7761969476092632,-0.8749068776110853,0.7050664258802478,,0.4494599960798538,-0.2086438795409308,-0.7770610527699264,0.4450106352729407,-0.627163475455472,Italy,-0.23428200608713676,-0.0042611661413934805,-0.17909578206928922,0.10122163268223158,0.0774210482855406,-0.5716023109310366,-0.16717126944856284,-0.4250606626152485,,0.21586852878235935,0.15958082097621715,0.0557392613231631,0.4293388425257548,0.6651124383360666,0.4827373079708781,-0.9135540152334761,-0.7958569176182159,-0.6340398782273335,-0.35345716060341636,-0.4060875649669849,-0.28883157352498207,-1.022877655693799,-1.0185636954477069,-0.9962159268136633,0.894392007318799,-0.8192581242505742,0.056297421232157314,0.5707276423931672,-0.8977817638762644,-0.2500706834622716,-0.15117057683543614,-0.21472237145218048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,-0.001481495487867662,0.5710393233284454,0.31542998048818954,-0.8928603979508123,-1.1511963161035181,-1.13271045139081,-1.5706360455283042,-0.7216898963802718,0.7257378537596777,0.013010772798963791,0.8991002003465332,0.6871408582581056,-1.260469481372336,0.7262755882621982,,0.37630744941044336,0.02827645706262669,-0.9169612836220621,0.38588005535389314,-0.6157575913126896,Italy,-0.2351537387540554,-0.1861801272186207,-0.3817493170945831,0.2593400549999265,0.001958959569263756,-1.1741872949541317,-0.09595541054072794,-0.7346744946048306,,0.11550992705245165,0.23499078240931717,0.13826142149027484,0.3449193764757727,0.41723060627529174,0.7279969988233507,-1.0425183810642333,-0.9162954782855783,-0.7088322261447214,-0.45181459811238317,-0.36143911946805035,-0.43135559492183945,-1.046627889825691,-1.0149825765899898,-0.9949696030946885,0.8974941059766862,-0.821988325884387,0.007164829326505796,0.45438286218454554,-1.0166160883855415,-0.2503131296543658,-0.11442500807904064,-0.716470053545314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,-1.5530022421461267,0.12378534964847455,-0.13909189688859327,-0.8930559735331829,-1.2178328380965406,-1.130088134172084,-1.4435793118065396,-3.0675741164138763,0.8136106020299022,0.10042358688150423,0.8991002003465332,-1.9660329528561353,-0.5428057370737718,0.6438439143575099,,0.4272672780518184,-0.8810135710468455,-0.43033511522257,0.3246975208339049,-0.7491510021784267,Italy,-2.824440840431504,-1.8158112607877739,-3.8547864526987543,-0.2553133629325924,-2.3991545855732253,-0.11929321083889383,0.1151289872584888,-0.22619194987753735,,0.015027476780740992,0.1336521332971469,0.19822116094119788,0.3028764286764044,0.332297976614519,0.6435073109521068,-1.153078123947049,-1.0448371135196266,-0.8023659336284966,-0.7290006518193287,-0.45966739593521744,-0.422446257163995,-1.1248443760349065,-1.0386293296822169,-0.9991617828766943,0.9490059540018221,1.5951488721655398,-0.588567235409145,0.24236941899108502,-1.1281232608698837,-3.1185554882734885,-0.6305804757272205,-6.511753481450149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,-4.650105951479203,-0.6502334398277669,-0.6470423485315778,-1.109797436903535,-1.2093354682384285,-1.1351559175675858,-1.5109685186423925,-1.59020435135305,-0.300058482046691,-0.8143069915221369,0.8991002003465332,-5.202478218424446,-1.3963004217911519,-0.561543481016673,,0.27393163500736917,-0.5751127465232165,-1.1484101125562325,0.2524779815437938,-0.8609253071652815,Italy,-5.921014153335654,-5.014037773250798,-1.7325457441084704,-3.0413555911562495,-5.3865574780584815,-1.3430942726646689,-2.301518239304859,-1.4778110757589613,,-1.5506363012905566,0.03218842620584495,0.27521063373244914,-0.15422697679715008,0.2899994608530384,0.3914801019940343,-1.2194969245942187,-1.1550344540769644,-0.9220125919725146,-3.071692043914529,-0.7364894543981241,-0.3779080292843244,-1.1222339263498153,-1.1165050224800108,-0.9955927649541759,1.0735342638600123,5.658910692142306,-2.19689702576224,-0.03719898032057479,-1.2058462027642116,-6.171772746444873,-6.223161125696475,4.200726335653864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,-1.4766117161134908,0.2229873752876524,0.8300697915267511,-1.292295963529733,-1.0604690360786302,-1.1400122826331616,-1.8437027273944173,-0.8559941511718385,0.579643047839407,-0.3465228740378707,0.8991002003465332,-1.5066877515373613,-0.82962989747148,-0.19913634306270458,,-0.06819800240951314,-0.5675821668567625,-0.5773922397358315,0.1733958864896906,-0.965610829960304,Italy,6.793748629539291,-1.7141854984316822,-0.5169918530211405,-2.2968971006651913,-2.171422978242957,-0.11194290135118036,-0.36971035402587094,-0.775001002777572,,-4.675971947028532,-1.5487647706173366,0.17174937980454272,-0.6650624124815018,-0.16988255534897767,0.3051271271716356,-1.2110273181719282,-1.221235541412016,-1.0497090459039609,-1.5963330291801496,-3.0761044704867766,-0.4758938228015112,-1.1272787750334254,-1.1139059466637373,-1.019159613458425,0.9463212552079168,1.3558370700481903,-2.7350888765557624,0.08427412659834889,-1.2111054209506114,6.215461278621475,1.5848202600208614,2.1184472428449035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,-1.4920698250076971,0.25463535521720887,0.0909551051401957,-1.1599973273622457,-0.6982810108479789,-1.1419716169953322,-2.1265970019240923,-0.8380920199448728,0.9583805254436445,0.07928770748286568,0.8991002003465332,-2.2954560701005833,-0.488452375052183,-0.04438296825011664,,-0.29903966423347206,-0.19749096684387038,-0.5497018773564369,0.09683324749095784,-0.9980646858717263,Italy,-0.08745844513716687,-1.6345508685381773,-0.08407511112204157,-2.0109149286810077,-2.81985188368598,1.0379155324073996,0.2272799800121357,-0.07324034610598557,,-1.4735494303255923,-4.704620740129259,0.06816044847568402,0.8204392170193389,-0.6838232245648983,0.26212124496635436,-1.0626472769429993,-1.2127936974010993,-1.1591818217576837,-0.863122113967813,-1.60268286803354,-0.7520325278373815,-1.1321131621798743,-1.118928814671964,-1.0967721570144495,0.9468632066614011,1.4022413900421067,-3.1909577797497928,0.026605593892131577,-1.0931556940599378,-0.08414512757892584,0.5506562271611469,0.1114040902274664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31,-1.0450119649459129,0.3610050762795406,0.4539065304691794,-0.7436712647320617,-0.0678655851077203,-1.1462256217358187,-2.0381486679520346,-0.6052877728156708,1.0319941068549754,0.37344062160343,0.8991002003465332,-2.8843137024481598,-0.34375491129200747,-0.37522593557317935,,-0.13840841381205504,0.10713905809796481,0.02152899825143416,0.03268502638763345,-1.218052106687454,Italy,0.7859348178131634,0.4310493433621506,5.2622018356013465,-2.546736156253196,-0.998681055305654,0.12648423499926542,0.19225653120658473,0.20628417566390714,,-1.4891484490465914,-1.4709251113034538,-1.5459068553385624,0.07712661316254965,0.8107083765254166,-0.20545146913634155,-0.7016426277641952,-1.064900029155625,-1.2249476266169392,-0.8452443481482491,-0.8704347908949289,-3.085872050643211,-1.1340636293972621,-1.1237421381351973,-1.094181863718187,0.9314535689323786,1.3247679591510435,-2.483767382966077,0.17894936577218012,-0.793677354844351,0.8295306651150974,-1.8677264880272035,0.7135442013032396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,-0.4165711681577846,0.5962070340058361,0.3368341629452678,-0.4275777137531582,0.86820468998742,-1.1464317356225764,-1.9181116432756715,-0.4620282001229188,1.091931752616429,0.5635493204037432,0.8991002003465332,-1.5735356803296647,-0.3611207055286348,0.14134921520209195,,-0.22882822699032151,0.39434041560966715,0.05241440244383939,-0.015072299382150637,-1.2873441127095122,Italy,1.1077575914438909,5.099286172309874,2.0140226588193255,1.203310911751374,3.9904087196354996,1.4594806633903934,3.115503810339843,2.0002134329610857,,-1.0380153915554993,-1.4866764615356525,-4.767864308710222,0.4421394778828729,0.0628773719064684,-0.7279868697976349,-0.07328695680754883,-0.7050787123630886,-1.2165612890472202,-0.6127569554904083,-0.8525805018038848,-1.61608768615828,-1.138298382254727,-1.1256841070626578,-1.0991877589861352,0.9106790323345197,0.5381428903149128,0.6993609164280029,0.43171134945976036,-0.25263736033833906,1.1878430469960815,2.3526128175229184,0.4626465310544432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,0.23387917044336826,0.8318573848220807,0.17453336615759313,0.07420439835756196,1.9423339834897415,-1.1494338237698296,-1.9869047919206049,-0.42621543309358234,1.0475538619023148,0.8378918955574061,0.8991002003465332,-0.27318519027904986,-0.2364122677628853,0.6293505329608589,,-0.059145643004275036,0.3814368118520039,0.20462619441540933,-0.04773104383031872,-1.364128054412986,Italy,1.1197122857576705,1.7246327713771865,0.762680409530924,1.4583972353011063,1.134711471644338,0.7454512137640824,0.7327440933175867,1.5579868622467758,,-0.4038459843383108,-1.031137884593062,-1.4664367930425752,0.3244021795356909,0.43010905330983,0.7915380788080478,0.8597248981598472,-0.07878272018683889,-1.0696400447400805,-0.46969236393194713,-0.6203984069923633,-0.8856472114763944,-1.1385035633544573,-1.1299004088755569,-1.1039848177796845,0.890198804896255,-0.133666666819096,1.7817152254588062,0.26330130478143166,0.5293627000587098,1.2313217307877775,2.210308483907306,0.16158839011767057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,0.6468064611508461,0.9698948678620551,-0.10118552698033337,0.7776959842324522,2.9157423314803976,-1.1534551470705994,-1.797372647694768,-0.417260115192397,1.2983515744141076,1.6516531184728633,0.8991002003465332,-0.12674043336859453,0.1642601509232859,0.8244303575142241,,0.24551550842804445,0.7179444107055188,0.428108719095769,-0.0686237637042277,-1.5295721677005623,Italy,0.6714702019159634,2.1874728331412077,0.7473950568262643,1.5359857697484578,2.112943801132565,0.8302340070253237,0.4255549400247316,1.9772267805845405,,0.25253359471371695,-0.39077552473662824,-1.4825180656898655,0.1611795699863205,0.31165606105967075,0.031200948411918044,1.930344691640161,0.8511708275059381,-0.7121846092332224,-0.4339283392924295,-0.4775216850262616,-0.8678369968702573,-1.141492065280407,-1.130104695990268,-1.1059202246127042,0.8777032878086514,-0.4358385405351229,2.9846819128960185,0.21393957416254375,1.4705388123643952,0.7621075335845588,0.7514913252780193,0.08633576948459219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,0.8475514828550484,1.1147109993794928,-0.473693477094384,1.869563585660432,3.5495635033382906,-1.1542184201727193,-1.2308821277308781,-0.3187686274301667,1.784678480076149,2.572256814861,0.8991002003465332,-0.4438243043327176,0.3424300519129726,0.9633789585620854,,0.43993555460020634,0.2808584693740708,0.5280922275641083,-0.08147839119981516,-1.6423879525355063,Italy,0.29112441387523763,1.8864215102725397,0.5271395191598448,2.6039870575495176,2.438006252430426,0.8785212922849935,1.2327197341439393,2.7048548189503694,,0.6692249624767903,0.27201389938231063,-1.01743793292782,-0.11610531173185713,0.14744126442836095,0.40457391784510194,2.900572624908529,1.9182812504618372,-0.09000661090012044,-0.42498520988245275,-0.4418046249966239,-0.6362280588045057,-1.1454951897190455,-1.133080176853578,-1.110122279147855,0.8717640224297204,-0.5867666126894382,3.442754486817323,-0.02436474070359867,2.4126018605271224,0.34295270253129634,0.4719447782198782,0.33720961053116066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-30,1.252273410656049,1.3386157591446857,-0.5191657323903645,2.5086955472658254,3.7055069672063587,-1.157040712632007,0.019328053255104366,-0.5336622387569967,2.000325008821869,3.0462312388273647,0.8991002003465332,0.22301637140821973,-0.005095691360197213,1.179649794737982,,0.7790037417184681,0.07773918475622514,0.5372087468705656,-0.09014850121614129,-1.7804344265935126,Italy,0.641021618445476,1.6072106858068085,-0.012330744268378673,1.89157119462276,1.6932180488658237,0.36805537745049915,1.5250922009642067,2.98976428873714,,0.8717998940639825,0.6927744478349144,-0.3636627612690212,-0.4907289790145515,-0.13152915876239468,0.2841400127809322,3.532322914396823,2.8853288863625397,0.8338323471550868,-0.32662777237348595,-0.43287323952732704,-0.4937040374076483,-1.1462550085597405,-1.1370658594650531,-1.1103258759573194,0.86004946395445,-1.0443388565309146,2.343637681645905,-0.24427468779301786,3.1515016610437825,0.7458982738808552,0.857027491386472,-0.5408726623340517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-30,1.3193247843208982,1.385764622253617,-0.443780337986387,3.266302542311569,3.4301310925512203,-0.6768896123608319,0.372419418238793,-0.4888941538264749,2.221433943667454,3.738421586336269,0.8991002003465332,1.0221749808533651,-0.036731866359249354,1.173242576662816,,1.3320116699542528,-0.12673631491042955,0.31236300434994757,-0.09578421723739967,-1.8812060009271678,Italy,0.05589176546803308,0.9770627837232315,0.0013567092902448724,0.7933746062519994,1.1457585940539625,0.12520598437999741,2.058545898140835,3.3854152739064354,,1.2802111021731992,0.8973276157465658,0.31300922429887346,-0.5364595010970453,-0.5084300642554868,0.11717901963134363,3.687756864565574,3.5150083698950483,1.89392635262375,-0.5412289062113719,-0.3346449630601599,-0.4580751472858222,-1.1490645284793648,-1.1378223677344435,-1.1132913023927975,0.858141387161161,-1.30645961777012,2.1083430152940434,-0.40312205997599154,3.5389587874562465,0.07884798388506362,-0.25196100528162757,0.18668054006277265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,1.279344095116562,1.527160107956187,-0.6768119993988693,4.991029507864654,2.840166546341755,0.039648420668555354,0.45595395587906906,-0.5247069208558114,2.1347717898326186,2.8257445426344474,0.8991002003465332,0.5016549247363645,0.12853173438206783,1.3815452294534547,,0.7621298606551069,0.23625007871815798,0.5656233187275316,-0.0990671777041163,-1.8410586325895388,Italy,-0.12620269079030183,0.5105894260646091,-0.06478345832942177,0.8130181766607224,0.5117428802576586,-0.2374789761854354,1.3391458904241882,1.1314651394559427,,1.3478736888598992,1.309727145021031,0.7425828798359098,-0.46064594355411576,-0.5544385700890422,-0.16645668111408474,3.4132807248343493,3.669932825165109,2.8546154994706874,-0.49652175216187755,-0.5489642869330866,-0.44916580952797774,-0.6710863954188463,-1.1406196464255969,-1.1172635170103522,0.8592780134397526,-1.0513958360294122,1.5805506636812061,-0.5510029041006228,3.5192770873387773,-0.13258818578151205,0.8173440850296421,-0.039101151038690364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,1.4070590492433777,1.7716349007227865,-0.7070968562318872,3.530099429153153,2.0750972473000604,0.6156859797895733,0.4440204505018871,-0.5515728745593687,1.925457161505184,2.11867104142482,0.8991002003465332,0.7101931523653121,0.2888111947835675,1.6347029464600884,,0.6678209147871014,0.6096069532848784,0.4988682451145048,-0.10076769657298272,-1.9087380246532657,Italy,0.15898099650211264,0.43398608355948187,-0.246508791987253,1.0480951909949832,1.017920083097087,-0.2644796857068437,-0.0004992308691796955,-0.6150120132711717,,1.3075285519712188,1.3780504876351392,0.9514205487063491,-0.6950011447373251,-0.4781641619774467,-0.5496605749835841,2.8252437683484213,3.396356387158337,3.4801547421765973,-0.5322857768013951,-0.504315841434152,-0.3511800160107909,0.04220887996595331,-0.6647240896408124,-1.1180174689676212,0.8556584993755242,-1.2504061570285407,1.1234024170019055,-0.6109652067087259,3.135291626500576,0.19868567314659652,1.0407327364176375,-0.014032830295819528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,1.3624263166818908,1.8968766956591456,-0.7757351840130484,2.7557963310681486,1.229247294969633,1.014982053573961,0.3274932803482242,-0.5963409594898905,1.74264572777966,1.7880839839374547,0.8991002003465332,0.712377968608106,-0.15362307348675877,1.7138810967387896,,0.5707168952297305,0.6772253579179469,0.6096296946320088,-0.10173460416689781,-1.991384490017757,Italy,-0.13386849289138078,-0.010729421462600834,0.00023155862241573582,0.7496970825029646,0.3757268366917345,-0.4107807026910201,-0.7000769246558567,-1.3531109833036972,,1.4364077036197376,1.3373113621384747,1.3724580580063461,-0.7254580091517434,-0.7139439464573039,-0.5964384901585827,2.0626741783623,2.810246949269511,3.6340605449869186,-0.5591151650313267,-0.5400329014637898,-0.5649702785608524,0.6156395290385095,0.04546332010043214,-1.1208052953927317,0.8569196681343464,-1.1087161647675183,0.6141622334681193,-0.6768789700614455,2.4904157553133137,-0.14177805096948815,0.17427403304203753,-0.06419330098379245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,1.392927590904558,1.9390388341464013,-0.6742999154166345,1.8182479845377009,0.4195008759134302,1.3062881468255998,0.6356585074413441,-0.6500558577461927,1.644168531353817,1.4308008645550172,0.8991002003465332,0.9558732561217603,-0.17340224094056086,1.7659510878241305,,0.6947189763927815,0.7894880146625463,0.7808839358090973,-0.10272691334703567,-2.0397293126435714,Italy,-0.0065509241442292246,-0.04642312047531904,-0.14616982286458885,0.8724805016842747,-0.14055043883379548,-0.39274353334966916,-1.2294502944335142,-2.1992282060210893,,1.3913681172407772,1.467449077308447,1.442212478075408,-0.7944861790516276,-0.7445859500966848,-0.5188885300365303,1.2195878695189986,2.0501769761018056,3.362282914734652,-0.6038223190808212,-0.5668270578716814,-0.5204320506811818,1.013128552344022,0.6163955011826422,-0.6465178341565081,0.8560573722709601,-1.001474757503768,0.2920241349337179,-0.7361004119704834,1.706377309933588,0.006645198852015949,0.03926909592600816,-0.08926162172666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
