,gdp_real,gdp_nominal,unemployment_rate,cpi_all_items,cpi_annual_growth,interest_rate_short_term,interest_rate_long_term,industrial_production_index,exports_volume,imports_volume,trade_balance,household_consumption,capital_formation,employment_level,money_supply_broad,exchange_rate_usd,stock_market_index,government_spending,population_total,population_working_age
2001-02-01,,,,,,4.9925,4.7775,85.24483999999998,,,,,,,,1.0853814393,76.47830999999998,,,
2001-03-01,,,,,,4.7814,4.6677272727272685,84.1817,,,,,,,,1.10101394831818,70.57133,,,
2001-04-01,609603.501824158,547604.0,7.759282000000002,2.538071,,5.0642,4.827894736842112,83.11855,29.6074821973456,25.633290270593,-0.71,365567120000.0,120429290000.0,36405910.0,,1.118874966,70.48458000000001,111660.319313684,,
2001-05-01,,,,,,4.6536,5.046818181818179,83.89175,,,,,,,,1.143491682,72.59945,,,
2001-06-01,,,,,,4.5395,5.0,83.7951,,,,,,,,1.1708814672381005,70.97619,,,
2001-07-01,609603.484871768,549871.0,7.925639,2.017067,,4.5055,5.01590909090909,81.66881999999998,29.4162703535738,24.6867931190484,0.6,366047990000.0,120161140000.0,36319200.0,,1.16093285659091,68.39285,111242.786938507,,
2001-08-01,,,,,,4.4913,4.82391304347826,83.89175,,,,,,,,1.10859362878261,64.60268,,,
2001-09-01,,,,,,3.9865,4.813,82.73196,,,,,,,,1.09583135555,53.48083,,,
2001-10-01,607702.376077315,553495.0,8.156142,1.6628,,3.9713,4.5995652173913,81.18557,28.7662344761238,23.8819893883739,1.23,365326640000.0,121382720000.0,36302040.0,,1.10384873391304,55.64196999999999,112896.895090898,,
2001-11-01,,,,,,3.5073,4.447727272727271,80.41236999999998,,,,,,,,1.12572307731818,59.63264,,,
2001-12-01,,,,,,3.3389,4.73588235294118,81.28221999999998,,,,,,,,1.11988998488889,60.74888000000001,,,
2002-01-01,604868.801085483,551668.0,8.2924,1.998463,1.42080615551526,3.2936,4.8627272727272715,81.08892,28.9194346612999,23.1386177560262,1.18,361379330000.0,121241180000.0,36173250.0,,1.13291086557143,62.08489,112631.908004017,82488495.0,25.5882956322125
2002-02-01,,,,,,3.283,4.9195,81.28221999999998,,,,,,,,1.1485257019,59.86592,,,
2002-03-01,,,,,,3.264,5.161,81.76546,,,,,,,,1.14076238890476,63.73899,,,
2002-04-01,607208.705535839,553587.0,8.533546000000001,1.294745,,3.3162,5.1552380952381,81.95876,29.4766493699036,23.7901143050636,1.56,358333800000.0,121762610000.0,36134640.0,,1.1276855728181798,62.64397,113033.410677724,,
2002-05-01,,,,,,3.31,5.1677272727272685,81.28221999999998,,,,,,,,1.08912031656522,59.856280000000005,,,
2002-06-01,,,,,,3.3485,5.0175,82.92525,,,,,,,,1.04543044505,54.31367,,,
2002-07-01,611376.721790449,560474.0,8.836838999999998,1.21673,,3.3017,4.86739130434783,81.66881999999998,29.7143744066763,23.3519045917391,2.72,361379330000.0,122239360000.0,36004970.0,,1.00834930243478,49.32436,113402.803829571,,
2002-08-01,,,,,,3.2927,4.5895454545454495,83.40850999999996,,,,,,,,1.02246676136364,45.62287,,,
2002-09-01,,,,,,3.3186,4.38523809523809,82.63531,,,,,,,,1.018930549,40.29811,,,
2002-10-01,609694.892157219,561316.0,9.151052000000002,1.179156,,3.3004,4.46391304347826,81.95876,29.9362349035503,23.881614637496,2.16,363423070000.0,123297120000.0,35933140.0,,1.01855763682609,37.23088,114960.675301069,,
2002-11-01,,,,,,3.3043,4.47761904761905,83.0219,,,,,,,,0.9983914570476192,40.22485,,,
2002-12-01,,,,,,3.0945,4.33555555555556,81.66881999999998,,,,,,,,0.9816505963684208,38.59581,,,
2003-01-01,601413.92100986,556128.0,9.52879,1.130369,1.03422218628562,2.7868,4.18,82.44200999999998,29.8045919259,24.7609009087732,0.7,362150750000.0,122246830000.0,35729580.0,,0.940409409954545,36.67373,113382.731201832,82534176.0,26.3396505481219
2003-02-01,,,,,,2.7635,3.955,82.73196,,,,,,,,0.92759539015,33.06863,,,
2003-03-01,,,,,,2.749,4.0004761904761885,82.73196,,,,,,,,0.926530916619048,31.58996,,,
2003-04-01,602291.32584538,557305.0,9.724536,0.7894737,,2.5605,4.147,82.44200999999998,29.4193434585897,24.0694147427225,1.25,361709970000.0,122425590000.0,35765840.0,,0.919937204636364,35.17,113543.337283207,,
2003-05-01,,,,,,2.5571,3.815238095238101,81.95876,,,,,,,,0.8642839573636361,36.39034,,,
2003-06-01,,,,,,2.2133,3.6166666666666702,81.47552,,,,,,,,0.8568760615238091,39.18766,,,
2003-07-01,607775.34763893,564823.0,9.777946,1.051841,,2.0783,3.97260869565217,83.0219,29.8614545565558,23.281327162988,2.72,363433140000.0,123557780000.0,35727600.0,,0.879662635565217,40.98829,114651.466619827,,
2003-08-01,,,,,,2.0981,4.13,81.37886999999996,,,,,,,,0.896928097333333,42.4631,,,
2003-09-01,,,,,,2.0209,4.17136363636364,80.89561999999998,,,,,,,,0.888519456863636,43.39233,,,
2003-10-01,608506.563541569,565996.0,9.742181,1.1654129999999998,,2.0148,4.22130434782609,83.11855,30.4677976532297,24.3502909759008,2.69,363593440000.0,123885520000.0,35790980.0,,0.8546855464347829,43.40968,115390.22786406,,
2003-11-01,,,,,,1.973,4.353,83.69845999999998,,,,,,,,0.8534178999500001,46.01037,,,
2003-12-01,,,,,,2.0567,4.291052631578952,84.08504999999998,,,,,,,,0.8131120243333331,47.69532,,,
2004-01-01,607574.343153841,567211.0,9.719707,0.9687034,1.66573696655992,2.0214,4.17095238095238,84.1817,31.4643641231593,24.4602945113788,3.9,363703660000.0,122284040000.0,35679040.0,,0.7927523476666669,50.06466,113707.952878237,82516260.0,27.2704634909127
2004-02-01,,,,,,2.0315,4.11,84.375,,,,,,,,0.79142678405,50.18226,,,
2004-03-01,,,,,,2.0057,3.9134782608695695,83.69845999999998,,,,,,,,0.8155332246956519,48.62262,,,
2004-04-01,611157.349391082,573608.0,9.68897,1.8649759999999995,,2.078,4.097,84.95489999999998,32.2543443499156,24.8157748270653,5.35,363222770000.0,122105270000.0,35881730.0,,0.8335187209999999,49.86609,113499.157454612,,
2004-05-01,,,,,,2.0152,4.253333333333329,85.63145,,,,,,,,0.8324215129047621,47.48711,,,
2004-06-01,,,,,,2.0277,4.312727272727272,84.95489999999998,,,,,,,,0.823177725863636,48.68238,,,
2004-07-01,609183.006272973,572463.0,9.925548,1.821561,,2.0677,4.2368181818181805,86.11468999999998,31.9271293481513,25.6951819110531,4.25,362621680000.0,122879980000.0,35891730.0,,0.815449970954545,47.50061,114318.25097557,,
2004-08-01,,,,,,2.0405,4.0804545454545496,85.24483999999998,,,,,,,,0.8202851114090909,45.9294,,,
2004-09-01,,,,,,2.0518,4.01636363636364,85.05154,,,,,,,,0.817896862136364,47.64905,,,
2004-10-01,608963.684730776,572679.0,10.0638,2.006689,,2.1114,3.894761904761899,86.11468999999998,32.4360698672933,26.2400877505418,4.25,365426790000.0,121911590000.0,36050500.0,,0.8010767147619051,48.32766,112888.85935728,,
2004-11-01,,,,,,2.085,3.7804545454545497,84.66495,,,,,,,,0.7693685486363641,49.97405,,,
2004-12-01,,,,,,2.0535,3.57952380952381,84.7616,,,,,,,,0.7454376067391301,51.29464,,,
2005-01-01,609932.369708824,574315.0,10.83414,1.623616,1.54691114751329,2.0771,3.5647619047619,86.59794000000002,32.8126901147409,25.5635177770547,4.77,367049860000.0,121896670000.0,36384260.0,,0.7628096826190479,51.82673,113190.015598597,82469422.0,28.2958968695441
2005-02-01,,,,,,2.0585,3.5439999999999996,85.63145,,,,,,,,0.7676513350499999,53.03743000000001,,,
2005-03-01,,,,,,2.0567,3.69619047619048,86.59794000000002,,,,,,,,0.758813429434783,53.241780000000006,,,
2005-04-01,613588.567888746,578003.0,11.29593,1.244965,,2.0757,3.4823809523809506,87.17783,33.3703405389815,26.7739013907159,4.91,366528850000.0,123654650000.0,36272880.0,,0.7726796172857141,52.37231,114812.064348048,,
2005-05-01,,,,,,2.07,3.30409090909091,86.21134,,,,,,,,0.7885121195,52.04265,,,
2005-06-01,,,,,,2.0623,3.1263636363636405,87.95103,,,,,,,,0.8225777412727271,54.81299,,,
2005-07-01,618414.811531989,583076.0,11.33989,1.6429349999999998,,2.0729,3.2057142857142895,89.11081999999999,34.2084360496944,27.3991171332634,5.15,366609010000.0,123252400000.0,36361800.0,,0.829936078714286,56.88544,114490.860538452,,
2005-08-01,,,,,,2.0609,3.23260869565217,86.79124,,,,,,,,0.8133932101304351,58.80945,,,
2005-09-01,,,,,,2.0941,3.06772727272727,88.82088,,,,,,,,0.8166935065,59.70398,,,
